User_ID,Name,Age,Country,Platform,Usage_Hours_Per_Week,Subscription_Type,Satisfaction_Score,Tasks_Completed,Join_Date
1223,User_1223,62,Australia,Gemini,4.7,Pro,1.81,148,2023-08-16
1224,User_1224,46,USA,Gemini,1.26,Enterprise,1.3,255,2023-04-13
1225,User_1225,47,Canada,Gemini,6.96,Enterprise,1.08,300,2024-01-02
1226,User_1226,33,USA,Claude,3.69,Enterprise,4.81,121,2023-08-20
1227,User_1227,57,Australia,Gemini,39.84,Enterprise,3.9,212,2023-05-20
1228,User_1228,36,Australia,Claude,12.26,Free,4.2,179,2022-03-24
1229,User_1229,35,UK,Gemini,6.82,Free,4.92,96,2022-11-15
1230,User_1230,18,UK,Gemini,10.4,Enterprise,4.73,128,2022-03-08
1231,User_1231,31,India,Gemini,37.51,Enterprise,3.95,107,2023-02-18
1232,User_1232,64,Australia,Gemini,21.29,Enterprise,3.78,249,2023-03-29
1233,User_1233,19,UK,Gemini,15.23,Enterprise,2.35,346,2024-01-16
1234,User_1234,45,USA,Gemini,35.06,Enterprise,1.42,147,2022-07-17
1235,User_1235,47,Canada,Claude,16.4,Pro,3.29,91,2022-09-16
1236,User_1236,55,USA,Claude,14.07,Pro,3.31,245,2023-11-20
1237,User_1237,21,Canada,Claude,9.08,Pro,4.81,145,2022-10-25
1238,User_1238,18,UK,Gemini,15.73,Pro,2.77,291,2022-10-07
1239,User_1239,25,India,Claude,13.35,Enterprise,3.76,12,2022-10-27
1240,User_1240,46,USA,Gemini,27.41,Pro,3.3,68,2022-05-09
1241,User_1241,56,USA,Claude,12.29,Pro,1.71,125,2023-05-13
1242,User_1242,20,USA,Claude,23.51,Free,3.37,481,2024-06-01
1243,User_1243,49,Canada,Gemini,3.57,Pro,3.16,140,2023-03-14
1244,User_1244,27,UK,Gemini,8.46,Pro,2.98,431,2023-11-23
1245,User_1245,27,USA,Claude,16.89,Enterprise,3.05,395,2022-10-19
1246,User_1246,36,USA,Claude,37.54,Pro,1.66,492,2022-07-26
1247,User_1247,63,India,Claude,15.71,Pro,2.85,410,2022-10-21
1248,User_1248,51,India,Claude,26.9,Enterprise,3.42,210,2024-07-28
1249,User_1249,50,UK,Gemini,10.95,Pro,2.96,301,2024-04-29
1250,User_1250,40,UK,Claude,5.95,Enterprise,2.95,351,2024-09-09
1251,User_1251,45,Australia,Gemini,3.28,Pro,1.31,488,2023-11-18
1252,User_1252,49,India,Gemini,12.91,Free,1.76,107,2022-01-29
1253,User_1253,24,Australia,Claude,7.15,Free,2.28,225,2022-06-28
1254,User_1254,46,Canada,Gemini,7.79,Pro,2.68,133,2022-02-10
1255,User_1255,25,Australia,Claude,30.67,Free,3.38,82,2023-04-15
1256,User_1256,18,USA,Gemini,1.62,Enterprise,4.45,375,2022-07-11
1257,User_1257,20,Australia,Gemini,22.75,Pro,1.64,387,2022-12-10
1258,User_1258,41,UK,Claude,15.8,Enterprise,1.06,139,2024-01-19
1259,User_1259,40,Canada,Gemini,20.76,Free,2.8,478,2024-03-26
1260,User_1260,25,USA,Gemini,22.95,Enterprise,2.73,427,2024-08-30
1261,User_1261,64,Australia,Claude,13.22,Free,3.21,36,2024-01-07
1262,User_1262,54,Canada,Gemini,12.51,Free,4.33,174,2023-09-18
1263,User_1263,20,Canada,Gemini,29.6,Free,4.21,464,2022-10-05
1264,User_1264,50,USA,Claude,34.98,Enterprise,1.4,415,2022-12-21
1265,User_1265,45,Australia,Claude,8.51,Free,4.74,77,2023-06-13
1266,User_1266,64,Canada,Gemini,4.81,Pro,1.44,23,2022-03-27
1267,User_1267,25,Canada,Gemini,36.01,Free,3.54,107,2024-06-19
1268,User_1268,51,India,Gemini,14.65,Pro,3.69,288,2022-11-13
1269,User_1269,52,Canada,Claude,22.5,Pro,3.72,437,2024-05-06
1270,User_1270,49,India,Gemini,15.02,Pro,2.06,499,2024-06-20
1271,User_1271,41,Australia,Gemini,5.91,Pro,2.32,482,2023-11-24
1272,User_1272,31,Australia,Gemini,23.98,Enterprise,3.19,458,2022-12-03
1273,User_1273,49,Australia,Gemini,21.48,Pro,1.8,380,2024-05-12
1274,User_1274,63,UK,Gemini,8.92,Free,1.08,256,2022-05-25
1275,User_1275,60,Australia,Gemini,18.62,Pro,3.25,121,2022-11-11
1276,User_1276,33,Canada,Claude,32.08,Free,2.86,216,2022-08-13
1277,User_1277,21,USA,Claude,24.03,Enterprise,3.63,361,2023-02-27
1278,User_1278,54,India,Gemini,4.78,Pro,1.59,343,2022-02-23
1279,User_1279,38,UK,Gemini,22.37,Free,4.36,242,2024-06-12
1280,User_1280,31,Australia,Claude,28.41,Enterprise,1.58,70,2024-08-01
1281,User_1281,48,Australia,Claude,31.92,Enterprise,4.57,94,2024-07-21
1282,User_1282,35,USA,Claude,25.54,Free,2.8,192,2024-03-26
1283,User_1283,24,USA,Gemini,6.95,Pro,3.2,248,2022-03-09
1284,User_1284,27,UK,Gemini,28.7,Enterprise,4.59,259,2023-09-11
1285,User_1285,24,India,Gemini,27.42,Free,2.2,80,2022-11-30
1286,User_1286,50,Australia,Gemini,1.95,Pro,1.73,237,2022-03-18
1287,User_1287,40,UK,Claude,17.06,Enterprise,2.78,94,2023-06-23
1288,User_1288,38,Canada,Claude,13.99,Free,1.98,315,2024-05-05
1289,User_1289,36,Canada,Claude,27.11,Enterprise,3.11,497,2022-06-04
1290,User_1290,36,UK,Claude,9.43,Enterprise,2.1,405,2022-03-13
1291,User_1291,53,Australia,Gemini,24.04,Free,4.46,472,2023-05-16
1292,User_1292,46,UK,Gemini,36.62,Enterprise,3.43,280,2023-03-23
1293,User_1293,35,Australia,Claude,32.11,Free,1.0,410,2023-11-23
1294,User_1294,19,USA,Claude,36.94,Pro,4.22,299,2023-07-13
1295,User_1295,18,UK,Claude,39.16,Free,2.32,245,2024-01-24
1296,User_1296,64,Australia,Claude,1.42,Pro,2.28,300,2022-12-25
1297,User_1297,22,UK,Claude,25.29,Enterprise,2.53,48,2022-10-04
1298,User_1298,37,UK,Gemini,17.1,Free,3.52,495,2024-06-01
1299,User_1299,28,Australia,Gemini,34.53,Free,2.77,215,2022-11-09
1300,User_1300,59,Australia,Claude,10.82,Free,3.51,192,2022-04-15
1301,User_1301,19,India,Claude,39.26,Free,1.59,196,2024-08-28
1302,User_1302,20,UK,Claude,24.93,Pro,4.88,142,2022-04-05
1303,User_1303,40,Canada,Gemini,31.95,Pro,3.92,39,2022-08-07
1304,User_1304,29,UK,Gemini,4.34,Enterprise,2.0,397,2023-11-13
1305,User_1305,37,UK,Gemini,8.15,Enterprise,3.9,264,2024-05-27
1306,User_1306,22,Australia,Claude,30.58,Enterprise,3.3,152,2024-08-01
1307,User_1307,54,UK,Gemini,1.86,Enterprise,1.44,112,2024-03-05
1308,User_1308,55,UK,Claude,32.86,Free,1.71,428,2022-05-08
1309,User_1309,47,Canada,Gemini,1.54,Pro,1.17,83,2022-07-19
1310,User_1310,26,Australia,Gemini,26.63,Pro,4.24,64,2024-07-17
1311,User_1311,51,UK,Gemini,15.24,Pro,3.21,459,2022-11-28
1312,User_1312,61,USA,Claude,24.85,Pro,2.27,245,2023-07-01
1313,User_1313,52,India,Claude,28.15,Enterprise,1.51,69,2024-05-15
1314,User_1314,39,Canada,Gemini,14.36,Free,2.94,33,2023-10-18
1315,User_1315,61,UK,Claude,5.21,Pro,3.1,485,2022-10-19
1316,User_1316,41,USA,Claude,3.72,Free,3.81,31,2022-03-07
1317,User_1317,34,UK,Claude,23.97,Free,4.88,437,2024-08-29
1318,User_1318,27,UK,Claude,21.31,Free,2.74,41,2024-01-01
1319,User_1319,47,Australia,Claude,29.95,Free,2.62,360,2023-07-22
1320,User_1320,63,Australia,Claude,20.88,Pro,2.48,348,2023-10-19
1321,User_1321,40,Australia,Claude,17.48,Pro,4.31,444,2023-02-08
1322,User_1322,49,USA,Gemini,16.53,Pro,1.63,478,2023-12-26
1323,User_1323,34,UK,Claude,2.03,Enterprise,2.38,12,2023-08-29
1324,User_1324,34,India,Claude,14.09,Pro,3.9,79,2023-09-10
1325,User_1325,31,Canada,Gemini,39.06,Enterprise,1.06,169,2023-08-19
1326,User_1326,26,Australia,Gemini,35.07,Enterprise,2.16,395,2023-10-10
1327,User_1327,57,Australia,Gemini,13.85,Enterprise,3.57,97,2022-05-26
1328,User_1328,19,UK,Gemini,23.92,Pro,1.74,374,2024-01-31
1329,User_1329,62,UK,Claude,34.04,Pro,2.21,68,2023-06-14
1330,User_1330,42,USA,Gemini,18.21,Pro,2.94,261,2023-02-06
1331,User_1331,56,USA,Gemini,1.7,Enterprise,2.69,228,2022-05-05
1332,User_1332,26,Australia,Claude,3.91,Enterprise,1.42,210,2023-05-29
1333,User_1333,39,UK,Claude,20.91,Free,4.75,86,2022-11-28
1334,User_1334,60,India,Claude,38.81,Enterprise,1.18,264,2023-04-25
1335,User_1335,63,Canada,Gemini,28.04,Enterprise,4.0,256,2023-12-13
1336,User_1336,21,UK,Claude,3.77,Pro,1.29,279,2024-08-04
1337,User_1337,43,UK,Gemini,8.39,Free,2.87,316,2023-10-12
1338,User_1338,46,USA,Claude,31.08,Free,1.7,148,2023-12-16
1339,User_1339,62,Canada,Claude,33.82,Free,1.56,87,2023-02-02
1340,User_1340,51,Australia,Gemini,25.09,Pro,1.5,89,2024-03-04
1341,User_1341,40,UK,Claude,26.13,Free,2.81,19,2024-03-25
1342,User_1342,54,Australia,Claude,2.11,Free,3.06,477,2022-01-30
1343,User_1343,28,UK,Claude,33.31,Pro,1.53,345,2022-02-25
1344,User_1344,23,Australia,Claude,31.74,Free,4.92,133,2023-09-23
1345,User_1345,35,Canada,Claude,11.1,Enterprise,2.03,195,2024-07-26
1346,User_1346,38,USA,Gemini,28.64,Enterprise,2.84,43,2022-05-12
1347,User_1347,59,Canada,Gemini,9.38,Enterprise,1.87,130,2022-08-19
1348,User_1348,53,India,Claude,2.57,Enterprise,2.98,89,2023-01-30
1349,User_1349,58,USA,Gemini,8.84,Enterprise,4.02,215,2022-06-01
1350,User_1350,55,Canada,Gemini,7.97,Enterprise,3.08,62,2023-05-17
1351,User_1351,51,India,Gemini,14.17,Enterprise,2.14,165,2024-09-08
1352,User_1352,34,UK,Claude,17.32,Enterprise,1.99,283,2024-08-20
1353,User_1353,54,UK,Claude,20.83,Enterprise,4.04,419,2024-07-21
1354,User_1354,42,Australia,Claude,19.59,Pro,1.47,367,2023-05-21
1355,User_1355,55,USA,Gemini,11.56,Pro,2.48,144,2023-01-21
1356,User_1356,29,UK,Gemini,2.14,Enterprise,1.61,438,2024-06-26
1357,User_1357,40,USA,Claude,24.6,Pro,2.03,107,2023-06-17
1358,User_1358,59,UK,Claude,16.43,Pro,1.61,250,2024-08-22
1359,User_1359,39,Australia,Gemini,12.65,Enterprise,4.55,54,2024-08-24
1360,User_1360,38,Canada,Gemini,34.81,Enterprise,3.93,208,2023-03-24
1361,User_1361,44,Australia,Claude,30.12,Pro,3.24,490,2023-08-03
1362,User_1362,48,India,Gemini,34.45,Enterprise,1.9,300,2022-05-06
1363,User_1363,23,UK,Gemini,20.3,Enterprise,3.04,445,2023-07-09
1364,User_1364,44,India,Gemini,6.11,Enterprise,3.08,123,2023-11-25
1365,User_1365,57,India,Gemini,28.15,Enterprise,3.36,496,2023-05-04
1366,User_1366,51,USA,Gemini,9.04,Pro,1.24,286,2023-09-04
1367,User_1367,29,UK,Gemini,18.21,Free,4.89,250,2024-06-09
1368,User_1368,62,India,Gemini,3.54,Pro,2.86,165,2023-03-22
1369,User_1369,24,Canada,Claude,33.19,Free,4.71,361,2023-04-15
1370,User_1370,27,India,Claude,5.91,Free,1.04,53,2022-12-15
1371,User_1371,62,Canada,Gemini,36.22,Free,1.99,89,2023-05-23
1372,User_1372,34,USA,Gemini,34.7,Pro,1.42,321,2023-04-02
1373,User_1373,43,India,Gemini,19.12,Pro,4.08,147,2024-09-12
1374,User_1374,38,Australia,Claude,30.03,Pro,2.28,160,2024-06-26
1375,User_1375,45,USA,Claude,25.16,Pro,4.36,441,2024-01-22
1376,User_1376,63,Canada,Gemini,32.32,Pro,4.33,445,2023-01-20
1377,User_1377,19,USA,Claude,17.84,Free,3.67,251,2023-12-13
1378,User_1378,60,India,Gemini,31.65,Pro,3.66,152,2024-07-17
1379,User_1379,18,UK,Gemini,19.04,Free,3.8,320,2023-03-24
1380,User_1380,53,UK,Gemini,37.7,Pro,3.7,308,2023-09-20
1381,User_1381,43,Canada,Gemini,19.97,Pro,2.55,59,2022-04-25
1382,User_1382,46,Canada,Gemini,19.04,Enterprise,3.73,271,2023-03-28
1383,User_1383,38,UK,Gemini,31.62,Free,4.59,170,2023-10-16
1384,User_1384,28,Canada,Gemini,33.04,Pro,2.33,71,2022-04-29
1385,User_1385,57,USA,Claude,22.63,Pro,4.78,64,2022-04-03
1386,User_1386,28,Australia,Gemini,8.01,Pro,1.05,432,2024-06-28
1387,User_1387,53,Australia,Claude,19.24,Enterprise,2.4,405,2023-06-05
1388,User_1388,56,USA,Gemini,38.75,Free,1.53,381,2023-08-08
1389,User_1389,57,Australia,Gemini,30.37,Pro,1.51,493,2023-06-22
1390,User_1390,52,India,Claude,32.64,Pro,4.26,40,2023-03-09
1391,User_1391,51,USA,Claude,2.28,Pro,4.67,339,2024-01-21
1392,User_1392,64,Canada,Gemini,19.25,Enterprise,4.11,446,2024-05-23
1393,User_1393,41,USA,Claude,26.22,Pro,4.91,299,2022-05-25
1394,User_1394,39,UK,Gemini,33.37,Free,1.87,178,2022-03-09
1395,User_1395,22,Canada,Gemini,2.92,Free,1.56,275,2023-12-01
1396,User_1396,50,UK,Claude,34.25,Free,3.08,317,2024-05-27
1397,User_1397,53,Canada,Claude,22.39,Free,4.32,468,2022-05-11
1398,User_1398,64,Australia,Claude,8.7,Pro,1.16,194,2024-01-03
1399,User_1399,37,USA,Claude,13.37,Enterprise,4.98,343,2022-10-08
1400,User_1400,36,India,Gemini,12.0,Enterprise,3.41,12,2024-02-28
1401,User_1401,52,Canada,Claude,21.7,Enterprise,4.92,450,2023-10-14
1402,User_1402,60,Canada,Claude,3.02,Pro,2.46,170,2023-07-20
1403,User_1403,34,UK,Claude,7.18,Enterprise,2.83,400,2023-05-28
1404,User_1404,62,Australia,Claude,32.7,Free,4.01,269,2023-10-02
1405,User_1405,60,UK,Claude,6.17,Pro,4.17,432,2022-01-01
1406,User_1406,51,UK,Gemini,10.1,Enterprise,1.93,57,2023-11-16
1407,User_1407,26,Australia,Gemini,18.68,Free,4.72,263,2024-07-30
1408,User_1408,43,India,Claude,21.17,Free,4.47,83,2023-03-08
1409,User_1409,19,UK,Claude,30.78,Pro,1.07,344,2023-01-26
1410,User_1410,26,UK,Gemini,18.45,Pro,1.51,409,2022-09-23
1411,User_1411,26,Canada,Claude,31.8,Enterprise,2.98,175,2023-02-03
1412,User_1412,57,Australia,Gemini,25.12,Enterprise,2.84,269,2024-03-18
1413,User_1413,34,USA,Gemini,5.41,Enterprise,3.83,13,2022-09-13
1414,User_1414,18,India,Claude,7.1,Pro,1.36,385,2023-01-30
1415,User_1415,42,India,Gemini,18.04,Enterprise,3.58,128,2024-08-09
1416,User_1416,60,Australia,Claude,16.48,Enterprise,3.47,493,2022-06-23
1417,User_1417,57,Canada,Claude,30.0,Free,1.93,420,2022-02-14
1418,User_1418,59,Canada,Gemini,23.65,Free,3.17,479,2024-05-04
1419,User_1419,42,Australia,Gemini,16.14,Free,1.89,479,2022-05-21
1420,User_1420,56,Canada,Claude,7.66,Enterprise,1.59,282,2023-06-23
1421,User_1421,52,India,Gemini,9.85,Pro,3.29,235,2024-01-15
1422,User_1422,20,India,Claude,23.44,Free,4.91,361,2023-12-22
1423,User_1423,54,USA,Gemini,17.51,Pro,1.95,79,2022-02-19
1424,User_1424,61,Australia,Gemini,21.08,Enterprise,2.42,191,2022-03-02
1425,User_1425,61,UK,Claude,7.66,Enterprise,2.03,362,2022-08-31
1426,User_1426,47,UK,Claude,26.85,Free,2.07,273,2022-09-26
1427,User_1427,55,USA,Claude,34.25,Pro,2.62,379,2022-05-20
1428,User_1428,51,USA,Gemini,11.06,Free,3.81,190,2022-06-06
1429,User_1429,29,Canada,Claude,20.17,Enterprise,1.16,493,2023-08-20
1430,User_1430,36,USA,Claude,39.05,Pro,4.83,14,2023-08-19
1431,User_1431,54,USA,Gemini,14.0,Free,1.19,206,2022-10-03
1432,User_1432,61,UK,Gemini,24.21,Enterprise,4.53,56,2022-01-31
1433,User_1433,34,Canada,Claude,4.52,Free,4.58,467,2022-01-08
1434,User_1434,27,USA,Claude,24.63,Pro,3.1,49,2024-03-02
1435,User_1435,64,USA,Claude,4.5,Pro,1.55,131,2023-12-16
1436,User_1436,29,Canada,Claude,38.41,Pro,3.26,144,2024-07-23
1437,User_1437,33,Australia,Gemini,28.91,Pro,3.51,149,2022-02-02
1438,User_1438,41,Canada,Gemini,31.74,Pro,4.43,359,2024-03-20
1439,User_1439,36,UK,Claude,28.46,Free,3.2,162,2023-10-17
1440,User_1440,25,Australia,Claude,24.0,Free,2.64,37,2023-03-28
1441,User_1441,48,India,Claude,18.55,Free,4.35,436,2023-03-25
1442,User_1442,38,Canada,Gemini,34.48,Free,4.92,86,2024-07-16
1443,User_1443,34,UK,Claude,38.32,Enterprise,3.58,184,2024-06-25
1444,User_1444,40,Australia,Claude,20.46,Enterprise,4.5,58,2024-05-11
1445,User_1445,54,Canada,Gemini,37.33,Free,3.39,351,2022-02-06
1446,User_1446,33,USA,Gemini,23.75,Enterprise,3.76,319,2023-10-21
1447,User_1447,23,Canada,Claude,22.0,Enterprise,3.75,283,2024-08-04
1448,User_1448,25,India,Claude,18.72,Pro,3.82,36,2024-01-10
1449,User_1449,42,Canada,Gemini,9.16,Free,2.28,337,2022-02-03
1450,User_1450,35,Australia,Claude,1.15,Enterprise,3.3,399,2023-03-31
1451,User_1451,42,Australia,Claude,10.42,Enterprise,3.38,468,2023-03-20
1452,User_1452,29,Canada,Gemini,20.88,Free,2.26,230,2022-08-25
1453,User_1453,32,Australia,Gemini,15.82,Pro,2.4,131,2022-07-31
1454,User_1454,43,USA,Gemini,18.49,Free,4.05,370,2024-03-31
1455,User_1455,58,Canada,Claude,39.25,Pro,3.33,78,2022-05-20
1456,User_1456,62,USA,Gemini,14.66,Enterprise,1.6,80,2023-12-03
1457,User_1457,43,USA,Gemini,18.64,Pro,4.35,159,2023-08-31
1458,User_1458,64,UK,Claude,6.21,Pro,4.53,196,2023-12-07
1459,User_1459,49,Canada,Claude,2.87,Free,2.86,440,2024-09-08
1460,User_1460,27,Australia,Gemini,31.24,Enterprise,1.84,382,2022-12-27
1461,User_1461,33,USA,Gemini,23.26,Free,4.79,255,2022-10-31
1462,User_1462,24,UK,Claude,30.67,Free,4.53,205,2022-10-23
1463,User_1463,34,Canada,Claude,6.84,Enterprise,1.98,41,2022-06-01
1464,User_1464,40,Canada,Gemini,23.3,Free,1.38,476,2024-08-03
1465,User_1465,43,India,Gemini,10.89,Free,2.76,118,2022-08-11
1466,User_1466,38,India,Claude,9.89,Pro,3.71,362,2022-07-15
1467,User_1467,39,USA,Gemini,1.45,Free,1.7,10,2023-08-23
1468,User_1468,24,India,Claude,6.08,Enterprise,3.05,191,2022-10-26
1469,User_1469,31,USA,Gemini,13.06,Free,2.7,183,2023-06-13
1470,User_1470,32,Australia,Claude,5.56,Pro,4.56,178,2023-05-03
1471,User_1471,24,USA,Claude,39.45,Free,2.72,257,2022-07-30
1472,User_1472,26,India,Gemini,13.04,Free,3.14,117,2022-08-20
1473,User_1473,25,Australia,Gemini,6.08,Free,4.82,379,2024-05-19
1474,User_1474,40,India,Claude,8.76,Pro,2.2,306,2023-11-26
1475,User_1475,46,USA,Gemini,23.92,Enterprise,2.16,273,2023-11-05
1476,User_1476,35,UK,Gemini,3.5,Enterprise,4.2,425,2023-01-02
1477,User_1477,48,Canada,Gemini,34.63,Pro,2.11,39,2023-04-26
1478,User_1478,47,India,Claude,38.5,Pro,4.33,311,2023-08-05
1479,User_1479,56,USA,Gemini,10.62,Free,1.38,485,2023-07-26
1480,User_1480,52,Australia,Gemini,18.55,Enterprise,1.45,370,2022-06-28
1481,User_1481,35,India,Claude,1.86,Pro,4.61,445,2023-04-29
1482,User_1482,59,India,Gemini,25.99,Enterprise,3.16,361,2023-08-12
1483,User_1483,56,Canada,Gemini,17.14,Free,3.88,482,2023-05-10
1484,User_1484,34,USA,Claude,11.53,Pro,1.9,491,2024-08-26
1485,User_1485,31,UK,Claude,9.07,Enterprise,1.67,326,2023-07-01
1486,User_1486,48,Australia,Gemini,26.51,Enterprise,4.34,234,2024-07-18
1487,User_1487,41,USA,Gemini,17.23,Free,2.43,406,2022-01-16
1488,User_1488,52,Australia,Claude,8.01,Pro,2.82,98,2023-04-11
1489,User_1489,61,India,Claude,27.88,Enterprise,1.11,243,2023-02-06
1490,User_1490,62,Canada,Gemini,23.04,Free,2.54,177,2022-10-21
1491,User_1491,51,Canada,Gemini,34.49,Enterprise,4.08,240,2022-06-20
1492,User_1492,20,UK,Gemini,5.58,Free,4.29,135,2022-02-01
1493,User_1493,54,Canada,Claude,31.64,Enterprise,3.8,70,2022-09-20
1494,User_1494,60,India,Gemini,27.27,Enterprise,3.77,129,2022-08-03
1495,User_1495,57,UK,Claude,5.49,Free,3.02,437,2024-09-09
1496,User_1496,43,USA,Claude,28.1,Pro,3.15,199,2023-07-12
1497,User_1497,40,Canada,Claude,18.22,Free,3.97,130,2022-07-08
1498,User_1498,61,UK,Gemini,37.85,Pro,1.99,437,2024-02-25
1499,User_1499,56,India,Gemini,6.52,Enterprise,1.93,57,2023-08-06
1500,User_1500,32,Australia,Gemini,26.07,Enterprise,4.8,211,2024-03-18
1501,User_1501,21,Australia,Claude,15.9,Free,1.11,68,2023-08-23
1502,User_1502,46,India,Gemini,38.32,Free,1.56,194,2024-04-25
1503,User_1503,39,India,Claude,13.87,Pro,3.28,232,2024-08-03
1504,User_1504,42,Australia,Claude,38.53,Pro,3.95,20,2022-09-18
1505,User_1505,30,UK,Claude,36.16,Pro,3.15,290,2022-07-01
1506,User_1506,35,Australia,Claude,11.54,Free,2.42,198,2023-05-20
1507,User_1507,50,India,Claude,32.34,Enterprise,4.91,311,2022-12-08
1508,User_1508,33,Canada,Claude,39.83,Free,3.82,319,2024-08-11
1509,User_1509,62,USA,Gemini,10.85,Enterprise,4.33,246,2022-01-22
1510,User_1510,59,Canada,Claude,18.03,Free,1.16,43,2022-03-15
1511,User_1511,61,Canada,Gemini,21.29,Free,1.94,349,2023-08-25
1512,User_1512,19,India,Claude,12.5,Pro,2.5,144,2024-04-26
1513,User_1513,52,Australia,Gemini,1.6,Enterprise,1.73,490,2022-06-15
1514,User_1514,59,UK,Gemini,9.59,Free,1.29,71,2022-08-22
1515,User_1515,51,Canada,Gemini,12.0,Free,1.9,322,2023-01-10
1516,User_1516,47,Australia,Gemini,18.3,Enterprise,3.13,236,2023-03-09
1517,User_1517,30,UK,Claude,7.67,Free,3.78,102,2023-10-03
1518,User_1518,30,Canada,Claude,35.06,Enterprise,4.1,125,2022-11-30
1519,User_1519,35,UK,Claude,28.49,Pro,1.17,341,2024-03-14
1520,User_1520,49,Australia,Claude,4.32,Pro,2.71,142,2023-08-30
1521,User_1521,49,USA,Gemini,26.35,Enterprise,1.49,341,2023-06-24
1522,User_1522,52,Australia,Gemini,26.49,Pro,2.72,486,2024-05-15
1523,User_1523,56,India,Gemini,38.29,Enterprise,2.74,428,2022-02-04
1524,User_1524,63,UK,Claude,1.12,Free,2.99,477,2023-03-20
1525,User_1525,46,USA,Gemini,10.67,Free,4.57,302,2022-08-19
1526,User_1526,46,UK,Claude,37.18,Enterprise,4.22,453,2022-11-14
1527,User_1527,61,UK,Gemini,37.35,Free,3.55,202,2022-12-09
1528,User_1528,33,Canada,Gemini,29.1,Pro,4.54,409,2023-03-06
1529,User_1529,61,India,Gemini,30.86,Free,3.71,39,2024-05-25
1530,User_1530,64,UK,Gemini,4.57,Free,4.28,466,2024-09-05
1531,User_1531,27,Australia,Gemini,21.04,Enterprise,3.26,307,2023-09-29
1532,User_1532,47,Australia,Claude,10.03,Pro,3.1,70,2023-04-11
1533,User_1533,42,Canada,Gemini,8.07,Free,3.9,467,2022-03-20
1534,User_1534,56,India,Claude,32.6,Free,1.08,470,2024-06-11
1535,User_1535,37,India,Claude,6.27,Enterprise,3.76,313,2023-07-27
1536,User_1536,22,Australia,Claude,19.28,Enterprise,4.74,455,2023-03-25
1537,User_1537,18,USA,Claude,37.6,Pro,3.86,349,2023-12-30
1538,User_1538,47,Canada,Claude,8.25,Free,1.15,358,2022-10-09
1539,User_1539,20,Canada,Claude,39.14,Enterprise,2.51,457,2023-11-06
1540,User_1540,62,Australia,Claude,39.78,Enterprise,4.24,450,2022-02-26
1541,User_1541,31,Australia,Claude,22.67,Enterprise,4.83,333,2024-09-01
1542,User_1542,47,USA,Gemini,7.64,Pro,2.48,311,2022-07-10
1543,User_1543,21,USA,Gemini,13.33,Enterprise,4.36,378,2023-10-06
1544,User_1544,35,India,Claude,17.56,Pro,4.46,37,2023-04-08
1545,User_1545,54,Canada,Claude,13.06,Pro,1.49,494,2022-02-11
1546,User_1546,42,Canada,Claude,11.94,Free,4.38,86,2023-05-01
1547,User_1547,18,Australia,Gemini,38.92,Free,2.3,130,2022-06-22
1548,User_1548,63,India,Gemini,6.98,Pro,3.37,12,2023-11-10
1549,User_1549,32,Canada,Claude,29.6,Free,3.16,46,2022-09-07
1550,User_1550,26,India,Claude,1.02,Free,3.65,441,2023-05-25
1551,User_1551,32,India,Gemini,24.25,Enterprise,3.96,156,2023-05-17
1552,User_1552,41,Australia,Gemini,36.72,Free,2.76,101,2022-07-12
1553,User_1553,21,India,Claude,12.23,Pro,4.55,348,2024-02-29
1554,User_1554,29,USA,Claude,8.24,Free,4.24,282,2024-06-25
1555,User_1555,54,USA,Claude,26.42,Enterprise,4.14,475,2024-01-20
1556,User_1556,54,UK,Claude,28.79,Pro,2.83,475,2024-01-12
1557,User_1557,60,Australia,Gemini,27.83,Free,1.15,386,2022-06-14
1558,User_1558,23,UK,Gemini,13.45,Pro,2.97,96,2024-01-25
1559,User_1559,56,USA,Claude,10.84,Free,4.59,49,2022-03-31
1560,User_1560,63,UK,Claude,38.28,Enterprise,1.76,187,2023-11-22
1561,User_1561,41,Australia,Claude,37.01,Free,4.93,338,2024-09-13
1562,User_1562,28,Australia,Gemini,18.84,Pro,4.23,294,2022-02-27
1563,User_1563,30,India,Claude,34.0,Pro,3.84,444,2024-08-30
1564,User_1564,51,Canada,Claude,18.64,Pro,3.71,51,2022-09-20
1565,User_1565,42,India,Claude,17.55,Free,3.35,294,2023-10-10
1566,User_1566,24,Australia,Gemini,7.11,Free,3.88,75,2024-01-20
1567,User_1567,21,USA,Claude,17.63,Free,2.69,133,2024-03-29
1568,User_1568,25,USA,Gemini,21.96,Enterprise,4.38,154,2022-08-31
1569,User_1569,37,India,Claude,1.88,Enterprise,3.79,129,2023-10-25
1570,User_1570,46,Australia,Claude,18.32,Enterprise,4.09,118,2024-05-07
1571,User_1571,62,USA,Claude,31.47,Pro,4.17,424,2024-05-25
1572,User_1572,63,Australia,Gemini,27.52,Pro,1.37,101,2024-01-29
1573,User_1573,27,USA,Claude,25.77,Pro,1.22,377,2022-08-07
1574,User_1574,60,Australia,Claude,36.47,Pro,4.2,317,2022-01-09
1575,User_1575,51,UK,Gemini,1.7,Pro,2.04,432,2023-03-06
1576,User_1576,43,Australia,Gemini,22.72,Free,3.33,69,2024-03-16
1577,User_1577,58,Australia,Gemini,31.71,Pro,2.77,359,2024-05-28
